cnt,frame,pos_x,pos_y,id
0,1,0.616158838612545,0.742755409508474,A01
1,2,0.616163129084117,0.742754490076058,A01
2,3,0.616167440745332,0.742753566102779,A01
3,4,0.616171765602347,0.742752639301687,A01
4,5,0.616176012943406,0.742751729111983,A01
5,6,0.616180242424638,0.742750822749574,A01
6,7,0.616184527592467,0.742749904453731,A01
7,8,0.616188792077692,0.742748990590094,A01
8,9,0.616193029142903,0.742748082602466,A01
9,10,0.616197232395778,0.742747181860699,A01
10,11,0.616201312685731,0.742746307469437,A01
11,12,0.616205331141656,0.742745446328982,A01
12,13,0.616209279570133,0.742744600195154,A01
13,14,0.616213149681963,0.742743770844298,A01
14,15,0.616216933046546,0.742742960083061,A01
15,16,0.616220704140241,0.74274215195143,A01
16,17,0.616224387259486,0.742741362672404,A01
17,18,0.616227976083531,0.742740593600494,A01
18,19,0.616231381334877,0.742739863867545,A01
19,20,0.616234663872512,0.742739160431697,A01
20,21,0.616237815158968,0.742738485122498,A01
21,22,0.61624082656621,0.742737839788905,A01
22,23,0.616243689416536,0.742737226290517,A01
23,24,0.616246395033327,0.742736646486703,A01
24,25,0.616248934800147,0.742736102223932,A01
25,26,0.616251300226447,0.7427355953217,A01
26,27,0.616253483017879,0.742735127557453,A01
27,28,0.616255475149154,0.742734700650984,A01
28,29,0.616257268937318,0.74273431624872,A01
29,30,0.616258857113435,0.742733975908368,A01
30,31,0.616260315978562,0.74273366327889,A01
31,32,0.616261489323195,0.742733411835413,A01
32,33,0.616262524211032,0.742733190062722,A01
33,34,0.616263349146038,0.742733013282158,A01
34,35,0.616263879885633,0.742732899546597,A01
35,36,0.616264183286427,0.742732834528913,A01
36,37,0.616264257778069,0.742732818565626,A01
37,38,0.616264102654634,0.742732851808013,A01
38,39,0.61626371808084,0.742732934220775,A01
39,40,0.61626318817748,0.742733047777133,A01
40,41,0.61626244795547,0.742733206404011,A01
41,42,0.616261502882472,0.742733408929709,A01
42,43,0.616260359617524,0.742733653927219,A01
43,44,0.616259026017307,0.742733939712884,A01
44,45,0.61625742805072,0.742734282151298,A01
45,46,0.616255725941123,0.742734646907179,A01
46,47,0.616253861521717,0.742735046445461,A01
47,48,0.616251763964521,0.742735495944321,A01
48,49,0.616249513545493,0.742735978200914,A01
49,50,0.616247205128802,0.742736472886196,A01
50,51,0.616244701239673,0.742737009460508,A01
51,52,0.616242084636351,0.74273757018906,A01
52,53,0.61623938321957,0.742738149092828,A01
53,54,0.61623654263093,0.742738757820618,A01
54,55,0.616233728797355,0.742739360814895,A01
55,56,0.616230889000297,0.742739969373051,A01
56,57,0.61622795750164,0.742740597582526,A01
57,58,0.616225019200932,0.742741227249656,A01
58,59,0.616222089919947,0.742741854983891,A01
59,60,0.616219254780406,0.742742462543959,A01
60,61,0.616216448469662,0.742743063926121,A01
61,62,0.616213688137023,0.742743655455342,A01
62,63,0.616210920863433,0.742744248471984,A01
63,64,0.616208312317241,0.742744807473923,A01
64,65,0.616205793942655,0.742745347152415,A01
