cnt,frame,pos_x,pos_y,id
0,1,0.114983469740804,-0.808196643868479,A01
1,2,0.116059143571404,-0.808723489251826,A01
2,3,0.117183366218359,-0.809276493211323,A01
3,4,0.118355644372529,-0.80985573436762,A01
4,5,0.119575310963146,-0.810461211622343,A01
5,6,0.120841534714756,-0.811092844506338,A01
6,7,0.122153332080601,-0.811750474116992,A01
7,8,0.123509581420879,-0.812433864595343,A01
8,9,0.124909039253941,-0.813142705085754,A01
9,10,0.126350358370786,-0.813876612114903,A01
10,11,0.127832107569091,-0.814635132322977,A01
11,12,0.129352792732879,-0.815417745478327,A01
12,13,0.130910878958611,-0.816223867707408,A01
13,14,0.132504813408179,-0.817052854874582,A01
14,15,0.134133048554513,-0.817904006051062,A01
15,16,0.135794065476325,-0.818776567018814,A01
16,17,0.137486396855145,-0.819669733763198,A01
17,18,0.139208649330117,-0.820582655917357,A01
18,19,0.140959524874003,-0.821514440131255,A01
19,20,0.142737840867192,-0.822464153348727,A01
20,21,0.144542548564999,-0.823430825986199,A01
21,22,0.146372749676824,-0.824413455016791,A01
22,23,0.148227710803285,-0.825411006972678,A01
23,24,0.150106875508968,-0.826422420886733,A01
24,25,0.152009873843275,-0.827446611201144,A01
25,26,0.153936529159529,-0.828482470675756,A01
26,27,0.155886819993489,-0.829528507018007,A01
27,28,0.15786095723129,-0.830583507073231,A01
28,29,0.15985934703417,-0.83164623303347,A01
29,30,0.161882585984995,-0.832715424064258,A01
30,31,0.163931453391662,-0.833789797955674,A01
31,32,0.166006900850996,-0.83486805282127,A01
32,33,0.168110039218261,-0.835948868863848,A01
33,34,0.170242123166925,-0.837030910221685,A01
34,35,0.172404533560379,-0.838112826903072,A01
35,36,0.174598757891188,-0.839193256811162,A01
36,37,0.176826369073666,-0.840270827855535,A01
37,38,0.179089002901511,-0.841344160141769,A01
38,39,0.181388334503436,-0.84241186822606,A01
39,40,0.183726054145706,-0.84347256341865,A01
40,41,0.186103842740931,-0.844524856117795,A01
41,42,0.18852334742696,-0.845567358155255,A01
42,43,0.190986157578221,-0.846598685134973,A01
43,44,0.19349378160413,-0.84761745874859,A01
44,45,0.196047624875375,-0.848622309054727,A01
45,46,0.198648969099108,-0.849611876713369,A01
46,47,0.201298953438581,-0.850584815171963,A01
47,48,0.203998557642079,-0.851539792805761,A01
48,49,0.206748587410569,-0.852475495021207,A01
49,50,0.209549662194012,-0.853390626337366,A01
50,51,0.212402205563623,-0.854283912466265,A01
51,52,0.215306259672905,-0.855153410387078,A01
52,53,0.218261322377476,-0.855997540643171,A01
53,54,0.221267239542084,-0.856814984689067,A01
54,55,0.224323630481736,-0.857604422445004,A01
55,56,0.227429892654727,-0.858364532218312,A01
56,57,0.230585208588014,-0.859093990444021,A01
57,58,0.233788554885255,-0.859791471283406,A01
58,59,0.237038713134817,-0.860455646119418,A01
59,60,0.240334282506835,-0.861085182987178,A01
60,61,0.243673693805427,-0.861678745975949,A01
61,62,0.247055224724895,-0.862234994636675,A01
62,63,0.250477016047511,-0.862752583426368,A01
63,64,0.25393708851538,-0.863230161217783,A01
64,65,0.25743336010977,-0.8636663709001,A01
65,66,0.260963663478071,-0.864059849094057,A01
66,67,0.264525763260688,-0.864409226003329,A01
67,68,0.268117373087245,-0.86471312542318,A01
68,69,0.271736172032761,-0.864970164927495,A01
69,70,0.275379820349257,-0.865178956256405,A01
70,71,0.279045974315691,-0.865338105928722,A01
71,72,0.282732300078409,-0.865446216106168,A01
72,73,0.286436486384464,-0.865501885739727,A01
73,74,0.290156256140462,-0.8655037120321,A01
74,75,0.29388937675911,-0.86545029225377,A01
75,76,0.297633669283629,-0.865340225953315,A01
76,77,0.30138676963873,-0.865171816250874,A01
77,78,0.305146685953721,-0.86494354465054,A01
78,79,0.308911368999643,-0.864653978907501,A01
79,80,0.312678841631055,-0.864301689537365,A01
80,81,0.316447200869593,-0.863885253414717,A01
81,82,0.320214619081167,-0.863403257847178,A01
82,83,0.32397934434749,-0.862854305146565,A01
83,84,0.327739700136111,-0.862237017708729,A01
84,85,0.331494084373555,-0.861550043601458,A01
85,86,0.335240968023975,-0.86079206264589,A01
86,87,0.338978893271207,-0.859961792961518,A01
87,88,0.342706471395742,-0.859057997928549,A01
88,89,0.346422380430379,-0.858079493504843,A01
89,90,0.35012536266958,-0.857025155818319,A01
90,91,0.353814222098344,-0.855893928940464,A01
91,92,0.357487821797139,-0.854684832732959,A01
92,93,0.361145081370389,-0.853396970648106,A01
93,94,0.364784974437661,-0.852029537355345,A01
94,95,0.368406526219154,-0.85058182606108,A01
95,96,0.372008811240571,-0.849053235387724,A01
96,97,0.375590951177122,-0.847443275680551,A01
97,98,0.379152112852186,-0.845751574617622,A01
98,99,0.38269150640308,-0.843977882008741,A01
99,100,0.386208383624302,-0.842122073683747,A01
100,101,0.389702036497367,-0.840184154388144,A01
101,102,0.393171431385619,-0.83816486271164,A01
102,103,0.396615346889346,-0.836064723956447,A01
103,104,0.400033193450537,-0.833884249965451,A01
104,105,0.403424390640621,-0.831624108502852,A01
105,106,0.406788366815792,-0.82928512317608,A01
106,107,0.41012455865316,-0.826868272647331,A01
107,108,0.413432410590615,-0.82437468920233,A01
108,109,0.416711374194776,-0.821805656756463,A01
109,110,0.419960907481959,-0.819162608387094,A01
110,111,0.423180474217014,-0.816447123485196,A01
111,112,0.426369543213977,-0.81366092461924,A01
112,113,0.429527587661122,-0.81080587419943,A01
113,114,0.432654084491106,-0.807883971021034,A01
114,115,0.435748513814828,-0.804897346752106,A01
115,116,0.438810358435384,-0.801848262413799,A01
116,117,0.44183910345644,-0.798739104881431,A01
117,118,0.44483423599739,-0.79557238341238,A01
118,119,0.447795245026231,-0.79235072618358,A01
119,120,0.450721621320004,-0.78907687679797,A01
120,121,0.453612857562153,-0.785753690696683,A01
121,122,0.456468448586196,-0.782384131393101,A01
122,123,0.459287891775622,-0.77897126642714,A01
123,124,0.462070687630876,-0.775518262924023,A01
124,125,0.464816340515524,-0.772028382632305,A01
125,126,0.467524359595025,-0.768504976311376,A01
126,127,0.470193971307713,-0.764950401513856,A01
127,128,0.472824676899359,-0.761368262509989,A01
128,129,0.475415935967464,-0.757761838071302,A01
129,130,0.477967209017453,-0.754134432334864,A01
130,131,0.480477958056298,-0.750489357875339,A01
131,132,0.482947647363685,-0.746829917250785,A01
132,133,0.485375744450441,-0.74315938301335,A01
133,134,0.487761721211576,-0.739480976219718,A01
134,135,0.490105055278104,-0.735797843523123,A01
135,136,0.492405231567781,-0.732113032977904,A01
136,137,0.494661744030171,-0.728429468737378,A01
137,138,0.496874097576172,-0.724749924875153,A01
138,139,0.499041810176601,-0.721076998607247,A01
139,140,0.501164415108796,-0.717413083236363,A01
140,141,0.503241463324807,-0.713760341178902,A01
141,142,0.505272525909868,-0.710120677468672,A01
142,143,0.507257196595728,-0.706495714157559,A01
143,144,0.509195094290379,-0.702886766051733,A01
144,145,0.511085865583859,-0.699294818231492,A01
145,146,0.512929187189423,-0.695720505802926,A01
146,147,0.514724768280406,-0.692164096319868,A01
147,148,0.51647235268571,-0.688625475294914,A01
148,149,0.518171720910852,-0.685104135188638,A01
149,150,0.519822691956882,-0.68159916822691,A01
150,151,0.521425124915918,-0.678109263347795,A01
151,152,0.522978380643153,-0.674632862180956,A01
152,153,0.524482445872733,-0.6711684627694,A01
153,154,0.525937158910648,-0.667713508061581,A01
154,155,0.527342385851516,-0.664265091576769,A01
155,156,0.528698017835816,-0.660819976002793,A01
156,157,0.530003967956958,-0.657374616617712,A01
157,158,0.531260167847462,-0.653925189312934,A01
158,159,0.532466563982019,-0.650467622914095,A01
159,160,0.533623113742795,-0.646997635418498,A01
160,161,0.534729781298829,-0.643510773695536,A01
161,162,0.53578653335666,-0.640002456130987,A01
162,163,0.536793334843368,-0.636468017638737,A01
163,164,0.537750144585994,-0.632902756415816,A01
164,165,0.538656911052928,-0.629301981779647,A01
165,166,0.539513568223344,-0.625661062401177,A01
166,167,0.540320031650361,-0.621975474234651,A01
167,168,0.541076194782363,-0.618240847444834,A01
168,169,0.541781925604985,-0.614453011645392,A01
169,170,0.54243706366392,-0.610608038788064,A01
170,171,0.543041417525836,-0.606702283080508,A01
171,172,0.54359476273159,-0.602732417360756,A01
172,173,0.544096840292507,-0.598695465416983,A01
173,174,0.544547355776795,-0.594588829811531,A01
174,175,0.544945979029142,-0.59041031484644,A01
175,176,0.545292344562076,-0.586158144392317,A01
176,177,0.545586306961355,-0.581830692568304,A01
177,178,0.545827689368613,-0.577427250754557,A01
178,179,0.546016053008784,-0.572947248079588,A01
179,180,0.546150947531107,-0.56839054681931,A01
180,181,0.546231915646786,-0.563757431266871,A01
181,182,0.546258498720499,-0.559048591677697,A01
182,183,0.546230243292185,-0.55426510361795,A01
183,184,0.546146708490761,-0.549408403114696,A01
184,185,0.546007474285454,-0.544480258067145,A01
185,186,0.545812150503463,-0.539482736429378,A01
186,187,0.545560386524892,-0.534418171715215,A01
187,188,0.545251881547812,-0.529289126404753,A01
188,189,0.544886395298261,-0.524098353849483,A01
189,190,0.544463759042528,-0.518848759278673,A01
190,191,0.543983886742835,-0.51354336050438,A01
191,192,0.543446786182972,-0.508185248906425,A01
192,193,0.542852569878374,-0.502777551252792,A01
193,194,0.5422014655759,-0.497323392876119,A01
194,195,0.541493826142942,-0.491825862684391,A01
195,196,0.540730138643781,-0.486287980434737,A01
196,197,0.539911032403713,-0.480712666644825,A01
197,198,0.539037285868676,-0.475102715457888,A01
198,199,0.538109832080025,-0.469460770716416,A01
199,200,0.537129762600649,-0.463789305437169,A01
200,201,0.536098329749691,-0.458090604817691,A01
201,202,0.535017033013728,-0.452367240931923,A01
202,203,0.533887766310704,-0.446620679143064,A01
203,204,0.532712227306073,-0.440852771593554,A01
204,205,0.531492275714599,-0.435065155555696,A01
205,206,0.530229925273149,-0.429259258170951,A01
206,207,0.528927333957165,-0.423436304313126,A01
207,208,0.527586792518524,-0.417597327357357,A01
208,209,0.526210711456778,-0.411743182600839,A01
209,210,0.524801606568116,-0.405874563050185,A01
210,211,0.523362083245991,-0.399992017264225,A01
211,212,0.521894819733343,-0.394095968920001,A01
212,213,0.520402549548117,-0.388186737753835,A01
213,214,0.518888043320663,-0.382264561518357,A01
214,215,0.517354090293254,-0.376329618590511,A01
215,216,0.515803479738081,-0.370382050864363,A01
216,217,0.514238982550548,-0.364421986566159,A01
217,218,0.512663333269614,-0.358449562637173,A01
218,219,0.511079212766415,-0.352464946342357,A01
219,220,0.509489231826922,-0.346468355779417,A01
220,221,0.507895915834337,-0.340460078983544,A01
221,222,0.506301690732921,-0.334440491347244,A01
222,223,0.504708870427755,-0.328410071102488,A01
223,224,0.503119645745127,-0.322369412643214,A01
224,225,0.501536075046876,-0.31631923749994,A01
225,226,0.49996007655968,-0.31026040281434,A01
226,227,0.498393139841779,-0.30419345765666,A01
227,228,0.496837072370425,-0.298120354584031,A01
228,229,0.495293238173053,-0.29204212766592,A01
229,230,0.493762843442271,-0.285959960454274,A01
230,231,0.492246935023119,-0.279875175661686,A01
231,232,0.490746400333136,-0.273789222440925,A01
232,233,0.48926196858409,-0.267703661374813,A01
233,234,0.487794213161869,-0.261620147326391,A01
234,235,0.48634355501329,-0.255540410338997,A01
235,236,0.484910266885211,-0.249466234813516,A01
236,237,0.483494478262342,-0.243399437224819,A01
237,238,0.482096180855191,-0.237341842670705,A01
238,239,0.480715234498281,-0.231295260573608,A01
239,240,0.479351373330763,-0.225261459877547,A01
240,241,0.478004212146134,-0.219242144099463,A01
241,242,0.476673252814539,-0.213238926605035,A01
242,243,0.475357890699294,-0.207253306483681,A01
243,244,0.474057421008302,-0.201286645395674,A01
244,245,0.472771045040152,-0.195340145755948,A01
245,246,0.471497876303408,-0.189414830604226,A01
246,247,0.470236946505163,-0.183511525489783,A01
247,248,0.46898721142094,-0.177630842671658,A01
248,249,0.46774755667187,-0.171773167901938,A01
249,250,0.46651680344647,-0.165938650021311,A01
250,251,0.46529371421288,-0.160127193553136,A01
251,252,0.464077070633448,-0.15433904110085,A01
252,253,0.462865999142672,-0.14857358446555,A01
